country,period,h_index,Variable_x,homi,Variable_y,road,Variable,suic
Bangladesh,2016,4.643,homi,1.62,road,24954.0,suic,3.39
Bangladesh,2016,4.643,homi,1.62,road,24954.0,suic,5.05
Bangladesh,2016,4.643,homi,2.82,road,24954.0,suic,1.69
Bangladesh,2016,4.643,homi,2.82,road,24954.0,suic,3.39
Bangladesh,2016,4.643,homi,2.82,road,24954.0,suic,5.05
Bangladesh,2016,4.643,homi,3.99,road,24954.0,suic,1.69
Bangladesh,2016,4.643,homi,3.99,road,24954.0,suic,3.39
Bangladesh,2016,4.643,homi,3.99,road,24954.0,suic,5.05
Bangladesh,2017,4.60799980163574,homi,1.56,road,24940.0,suic,1.62
Bangladesh,2017,4.60799980163574,homi,1.56,road,24940.0,suic,3.48
Bangladesh,2017,4.60799980163574,homi,1.56,road,24940.0,suic,5.3
Bangladesh,2017,4.60799980163574,homi,2.73,road,24940.0,suic,1.62
Bangladesh,2017,4.60799980163574,homi,2.73,road,24940.0,suic,3.48
Bangladesh,2017,4.60799980163574,homi,2.73,road,24940.0,suic,5.3
Bangladesh,2017,4.60799980163574,homi,3.88,road,24940.0,suic,1.62
Bangladesh,2017,4.60799980163574,homi,3.88,road,24940.0,suic,3.48
Bangladesh,2017,4.60799980163574,homi,3.88,road,24940.0,suic,5.3
Bangladesh,2018,4.5,homi,1.6,road,25069.0,suic,1.63
Bangladesh,2018,4.5,homi,1.6,road,25069.0,suic,3.56
Bangladesh,2018,4.5,homi,1.6,road,25069.0,suic,5.46
Bangladesh,2018,4.5,homi,2.86,road,25069.0,suic,1.63
Bangladesh,2018,4.5,homi,2.86,road,25069.0,suic,3.56
Bangladesh,2018,4.5,homi,2.86,road,25069.0,suic,5.46
Bangladesh,2018,4.5,homi,4.09,road,25069.0,suic,1.63
Bangladesh,2018,4.5,homi,4.09,road,25069.0,suic,3.56
Bangladesh,2018,4.5,homi,4.09,road,25069.0,suic,5.46
Bangladesh,2019,4.456,homi,1.55,road,25023.0,suic,1.65
Bangladesh,2019,4.456,homi,1.55,road,25023.0,suic,3.68
Bangladesh,2019,4.456,homi,1.55,road,25023.0,suic,5.66
Bangladesh,2019,4.456,homi,2.84,road,25023.0,suic,1.65
Bangladesh,2019,4.456,homi,2.84,road,25023.0,suic,3.68
Bangladesh,2019,4.456,homi,2.84,road,25023.0,suic,5.66
Bangladesh,2019,4.456,homi,4.09,road,25023.0,suic,1.65
Bangladesh,2019,4.456,homi,4.09,road,25023.0,suic,3.68
Bangladesh,2019,4.456,homi,4.09,road,25023.0,suic,5.66
Belarus,2015,5.813,homi,2.31,road,950.1,suic,24.33
Belarus,2015,5.813,homi,2.31,road,950.1,suic,42.71
Belarus,2015,5.813,homi,2.31,road,950.1,suic,8.34
Belarus,2015,5.813,homi,3.71,road,950.1,suic,24.33
Belarus,2015,5.813,homi,3.71,road,950.1,suic,42.71
Belarus,2015,5.813,homi,3.71,road,950.1,suic,8.34
Belarus,2015,5.813,homi,5.32,road,950.1,suic,24.33
Belarus,2015,5.813,homi,5.32,road,950.1,suic,42.71
Belarus,2015,5.813,homi,5.32,road,950.1,suic,8.34
Belarus,2016,5.802,homi,2.28,road,841.4,suic,24.19
Belarus,2016,5.802,homi,2.28,road,841.4,suic,42.3
Belarus,2016,5.802,homi,2.28,road,841.4,suic,8.43
Belarus,2016,5.802,homi,3.63,road,841.4,suic,24.19
Belarus,2016,5.802,homi,3.63,road,841.4,suic,42.3
Belarus,2016,5.802,homi,3.63,road,841.4,suic,8.43
Belarus,2016,5.802,homi,5.19,road,841.4,suic,24.19
Belarus,2016,5.802,homi,5.19,road,841.4,suic,42.3
Belarus,2016,5.802,homi,5.19,road,841.4,suic,8.43
Belarus,2017,5.56899976730347,homi,2.24,road,842.7,suic,23.27
Belarus,2017,5.56899976730347,homi,2.24,road,842.7,suic,40.6
Belarus,2017,5.56899976730347,homi,2.24,road,842.7,suic,8.19
Belarus,2017,5.56899976730347,homi,3.56,road,842.7,suic,23.27
Belarus,2017,5.56899976730347,homi,3.56,road,842.7,suic,40.6
Belarus,2017,5.56899976730347,homi,3.56,road,842.7,suic,8.19
Belarus,2017,5.56899976730347,homi,5.07,road,842.7,suic,23.27
Belarus,2017,5.56899976730347,homi,5.07,road,842.7,suic,40.6
Belarus,2017,5.56899976730347,homi,5.07,road,842.7,suic,8.19
Belarus,2018,5.483,homi,1.85,road,785.6,suic,22.8
Belarus,2018,5.483,homi,1.85,road,785.6,suic,39.67
Belarus,2018,5.483,homi,1.85,road,785.6,suic,8.11
Belarus,2018,5.483,homi,2.93,road,785.6,suic,22.8
Belarus,2018,5.483,homi,2.93,road,785.6,suic,39.67
Belarus,2018,5.483,homi,2.93,road,785.6,suic,8.11
Belarus,2018,5.483,homi,4.18,road,785.6,suic,22.8
Belarus,2018,5.483,homi,4.18,road,785.6,suic,39.67
Belarus,2018,5.483,homi,4.18,road,785.6,suic,8.11
Belarus,2019,5.323,homi,1.71,road,722.0,suic,21.2
Belarus,2019,5.323,homi,1.71,road,722.0,suic,36.73
Belarus,2019,5.323,homi,1.71,road,722.0,suic,7.68
Belarus,2019,5.323,homi,2.7,road,722.0,suic,21.2
Belarus,2019,5.323,homi,2.7,road,722.0,suic,36.73
Belarus,2019,5.323,homi,2.7,road,722.0,suic,7.68
Belarus,2019,5.323,homi,3.83,road,722.0,suic,21.2
Belarus,2019,5.323,homi,3.83,road,722.0,suic,36.73
Belarus,2019,5.323,homi,3.83,road,722.0,suic,7.68
Belgium,2015,6.937,homi,1.26,road,755.0,suic,11.66
Belgium,2015,6.937,homi,1.26,road,755.0,suic,18.6
Belgium,2015,6.937,homi,1.26,road,755.0,suic,25.77
Belgium,2015,6.937,homi,1.46,road,755.0,suic,11.66
Belgium,2015,6.937,homi,1.46,road,755.0,suic,18.6
Belgium,2015,6.937,homi,1.46,road,755.0,suic,25.77
Belgium,2015,6.937,homi,1.67,road,755.0,suic,11.66
Belgium,2015,6.937,homi,1.67,road,755.0,suic,18.6
Belgium,2015,6.937,homi,1.67,road,755.0,suic,25.77
Belgium,2016,6.929,homi,1.26,road,657.0,suic,11.66
Belgium,2016,6.929,homi,1.26,road,657.0,suic,19.27
Belgium,2016,6.929,homi,1.26,road,657.0,suic,27.11
Belgium,2016,6.929,homi,1.44,road,657.0,suic,11.66
Belgium,2016,6.929,homi,1.44,road,657.0,suic,19.27
Belgium,2016,6.929,homi,1.44,road,657.0,suic,27.11
Belgium,2016,6.929,homi,1.64,road,657.0,suic,11.66
Belgium,2016,6.929,homi,1.64,road,657.0,suic,19.27
Belgium,2016,6.929,homi,1.64,road,657.0,suic,27.11
Belgium,2017,6.89099979400635,homi,1.19,road,628.0,suic,11.93
Belgium,2017,6.89099979400635,homi,1.19,road,628.0,suic,18.91
Belgium,2017,6.89099979400635,homi,1.19,road,628.0,suic,26.08
Belgium,2017,6.89099979400635,homi,1.36,road,628.0,suic,11.93
Belgium,2017,6.89099979400635,homi,1.36,road,628.0,suic,18.91
Belgium,2017,6.89099979400635,homi,1.36,road,628.0,suic,26.08
Belgium,2017,6.89099979400635,homi,1.54,road,628.0,suic,11.93
Belgium,2017,6.89099979400635,homi,1.54,road,628.0,suic,18.91
Belgium,2017,6.89099979400635,homi,1.54,road,628.0,suic,26.08
Belgium,2018,6.927,homi,1.16,road,623.0,suic,11.91
Belgium,2018,6.927,homi,1.16,road,623.0,suic,18.66
Belgium,2018,6.927,homi,1.16,road,623.0,suic,25.57
Belgium,2018,6.927,homi,1.33,road,623.0,suic,11.91
Belgium,2018,6.927,homi,1.33,road,623.0,suic,18.66
Belgium,2018,6.927,homi,1.33,road,623.0,suic,25.57
Belgium,2018,6.927,homi,1.5,road,623.0,suic,11.91
Belgium,2018,6.927,homi,1.5,road,623.0,suic,18.66
Belgium,2018,6.927,homi,1.5,road,623.0,suic,25.57
Belgium,2019,6.923,homi,1.14,road,666.0,suic,11.84
Belgium,2019,6.923,homi,1.14,road,666.0,suic,18.29
Belgium,2019,6.923,homi,1.14,road,666.0,suic,24.88
Belgium,2019,6.923,homi,1.3,road,666.0,suic,11.84
Belgium,2019,6.923,homi,1.3,road,666.0,suic,18.29
Belgium,2019,6.923,homi,1.3,road,666.0,suic,24.88
Belgium,2019,6.923,homi,1.46,road,666.0,suic,11.84
Belgium,2019,6.923,homi,1.46,road,666.0,suic,18.29
Belgium,2019,6.923,homi,1.46,road,666.0,suic,24.88
Benin,2015,3.34,homi,2.98,road,2887.0,suic,12.18
Benin,2015,3.34,homi,2.98,road,2887.0,suic,3.97
Benin,2015,3.34,homi,2.98,road,2887.0,suic,8.06
Benin,2015,3.34,homi,6.43,road,2887.0,suic,12.18
Benin,2015,3.34,homi,6.43,road,2887.0,suic,3.97
Benin,2015,3.34,homi,6.43,road,2887.0,suic,8.06
Benin,2015,3.34,homi,9.91,road,2887.0,suic,12.18
Benin,2015,3.34,homi,9.91,road,2887.0,suic,3.97
Benin,2015,3.34,homi,9.91,road,2887.0,suic,8.06
Benin,2016,3.484,homi,2.93,road,2986.0,suic,12.13
Benin,2016,3.484,homi,2.93,road,2986.0,suic,3.96
Benin,2016,3.484,homi,2.93,road,2986.0,suic,8.03
Benin,2016,3.484,homi,6.39,road,2986.0,suic,12.13
Benin,2016,3.484,homi,6.39,road,2986.0,suic,3.96
Benin,2016,3.484,homi,6.39,road,2986.0,suic,8.03
Benin,2016,3.484,homi,9.86,road,2986.0,suic,12.13
Benin,2016,3.484,homi,9.86,road,2986.0,suic,3.96
Benin,2016,3.484,homi,9.86,road,2986.0,suic,8.03
Benin,2017,3.65700006484985,homi,2.9,road,3019.0,suic,12.02
Benin,2017,3.65700006484985,homi,2.9,road,3019.0,suic,3.92
Benin,2017,3.65700006484985,homi,2.9,road,3019.0,suic,7.96
Benin,2017,3.65700006484985,homi,6.26,road,3019.0,suic,12.02
Benin,2017,3.65700006484985,homi,6.26,road,3019.0,suic,3.92
Benin,2017,3.65700006484985,homi,6.26,road,3019.0,suic,7.96
Benin,2017,3.65700006484985,homi,9.64,road,3019.0,suic,12.02
Benin,2017,3.65700006484985,homi,9.64,road,3019.0,suic,3.92
Benin,2017,3.65700006484985,homi,9.64,road,3019.0,suic,7.96
Benin,2018,4.141,homi,2.9,road,3090.0,suic,12.0
Benin,2018,4.141,homi,2.9,road,3090.0,suic,3.86
Benin,2018,4.141,homi,2.9,road,3090.0,suic,7.92
Benin,2018,4.141,homi,6.22,road,3090.0,suic,12.0
Benin,2018,4.141,homi,6.22,road,3090.0,suic,3.86
Benin,2018,4.141,homi,6.22,road,3090.0,suic,7.92
Benin,2018,4.141,homi,9.55,road,3090.0,suic,12.0
Benin,2018,4.141,homi,9.55,road,3090.0,suic,3.86
Benin,2018,4.141,homi,9.55,road,3090.0,suic,7.92
Benin,2019,4.883,homi,2.89,road,3162.0,suic,11.8
Benin,2019,4.883,homi,2.89,road,3162.0,suic,3.83
Benin,2019,4.883,homi,2.89,road,3162.0,suic,7.81
Benin,2019,4.883,homi,6.15,road,3162.0,suic,11.8
Benin,2019,4.883,homi,6.15,road,3162.0,suic,3.83
Benin,2019,4.883,homi,6.15,road,3162.0,suic,7.81
Benin,2019,4.883,homi,9.43,road,3162.0,suic,11.8
Benin,2019,4.883,homi,9.43,road,3162.0,suic,3.83
Benin,2019,4.883,homi,9.43,road,3162.0,suic,7.81
Bhutan,2015,5.253,homi,1.31,road,110.0,suic,2.58
Bhutan,2015,5.253,homi,1.31,road,110.0,suic,4.49
Bhutan,2015,5.253,homi,1.31,road,110.0,suic,6.2
Bhutan,2015,5.253,homi,2.04,road,110.0,suic,2.58
Bhutan,2015,5.253,homi,2.04,road,110.0,suic,4.49
Bhutan,2015,5.253,homi,2.04,road,110.0,suic,6.2
Bhutan,2015,5.253,homi,2.7,road,110.0,suic,2.58
Bhutan,2015,5.253,homi,2.7,road,110.0,suic,4.49
Bhutan,2015,5.253,homi,2.7,road,110.0,suic,6.2
Bhutan,2016,5.196,homi,1.1,road,139.0,suic,2.58
Bhutan,2016,5.196,homi,1.1,road,139.0,suic,4.47
Bhutan,2016,5.196,homi,1.1,road,139.0,suic,6.15
Bhutan,2016,5.196,homi,1.66,road,139.0,suic,2.58
Bhutan,2016,5.196,homi,1.66,road,139.0,suic,4.47
Bhutan,2016,5.196,homi,1.66,road,139.0,suic,6.15
Bhutan,2016,5.196,homi,2.17,road,139.0,suic,2.58
Bhutan,2016,5.196,homi,2.17,road,139.0,suic,4.47
Bhutan,2016,5.196,homi,2.17,road,139.0,suic,6.15
Bhutan,2017,5.01100015640259,homi,1.09,road,116.9,suic,2.69
Bhutan,2017,5.01100015640259,homi,1.09,road,116.9,suic,4.59
Bhutan,2017,5.01100015640259,homi,1.09,road,116.9,suic,6.28
Bhutan,2017,5.01100015640259,homi,1.98,road,116.9,suic,2.69
Bhutan,2017,5.01100015640259,homi,1.98,road,116.9,suic,4.59
Bhutan,2017,5.01100015640259,homi,1.98,road,116.9,suic,6.28
Bhutan,2017,5.01100015640259,homi,2.77,road,116.9,suic,2.69
Bhutan,2017,5.01100015640259,homi,2.77,road,116.9,suic,4.59
Bhutan,2017,5.01100015640259,homi,2.77,road,116.9,suic,6.28
Bhutan,2018,5.082,homi,1.32,road,120.1,suic,2.67
Bhutan,2018,5.082,homi,1.32,road,120.1,suic,4.61
Bhutan,2018,5.082,homi,1.32,road,120.1,suic,6.33
Bhutan,2018,5.082,homi,2.45,road,120.1,suic,2.67
Bhutan,2018,5.082,homi,2.45,road,120.1,suic,4.61
Bhutan,2018,5.082,homi,2.45,road,120.1,suic,6.33
Bhutan,2018,5.082,homi,3.45,road,120.1,suic,2.67
Bhutan,2018,5.082,homi,3.45,road,120.1,suic,4.61
Bhutan,2018,5.082,homi,3.45,road,120.1,suic,6.33
Bhutan,2019,5.082,homi,1.27,road,123.5,suic,2.68
Bhutan,2019,5.082,homi,1.27,road,123.5,suic,4.6
Bhutan,2019,5.082,homi,1.27,road,123.5,suic,6.31
Bhutan,2019,5.082,homi,2.4,road,123.5,suic,2.68
Bhutan,2019,5.082,homi,2.4,road,123.5,suic,4.6
Bhutan,2019,5.082,homi,2.4,road,123.5,suic,6.31
Bhutan,2019,5.082,homi,3.4,road,123.5,suic,2.68
Bhutan,2019,5.082,homi,3.4,road,123.5,suic,4.6
Bhutan,2019,5.082,homi,3.4,road,123.5,suic,6.31
Bosnia and Herzegovina,2015,4.949,homi,0.89,road,543.0,suic,10.71
Bosnia and Herzegovina,2015,4.949,homi,0.89,road,543.0,suic,17.04
Bosnia and Herzegovina,2015,4.949,homi,0.89,road,543.0,suic,4.62
Bosnia and Herzegovina,2015,4.949,homi,1.74,road,543.0,suic,10.71
Bosnia and Herzegovina,2015,4.949,homi,1.74,road,543.0,suic,17.04
Bosnia and Herzegovina,2015,4.949,homi,1.74,road,543.0,suic,4.62
Bosnia and Herzegovina,2015,4.949,homi,2.63,road,543.0,suic,10.71
Bosnia and Herzegovina,2015,4.949,homi,2.63,road,543.0,suic,17.04
Bosnia and Herzegovina,2015,4.949,homi,2.63,road,543.0,suic,4.62
Bosnia and Herzegovina,2016,5.163,homi,0.84,road,552.0,suic,10.51
Bosnia and Herzegovina,2016,5.163,homi,0.84,road,552.0,suic,16.78
Bosnia and Herzegovina,2016,5.163,homi,0.84,road,552.0,suic,4.48
Bosnia and Herzegovina,2016,5.163,homi,1.64,road,552.0,suic,10.51
Bosnia and Herzegovina,2016,5.163,homi,1.64,road,552.0,suic,16.78
Bosnia and Herzegovina,2016,5.163,homi,1.64,road,552.0,suic,4.48
Bosnia and Herzegovina,2016,5.163,homi,2.48,road,552.0,suic,10.51
Bosnia and Herzegovina,2016,5.163,homi,2.48,road,552.0,suic,16.78
Bosnia and Herzegovina,2016,5.163,homi,2.48,road,552.0,suic,4.48
Bosnia and Herzegovina,2017,5.18200016021729,homi,0.81,road,523.4,suic,10.53
Bosnia and Herzegovina,2017,5.18200016021729,homi,0.81,road,523.4,suic,16.84
Bosnia and Herzegovina,2017,5.18200016021729,homi,0.81,road,523.4,suic,4.46
Bosnia and Herzegovina,2017,5.18200016021729,homi,1.58,road,523.4,suic,10.53
Bosnia and Herzegovina,2017,5.18200016021729,homi,1.58,road,523.4,suic,16.84
Bosnia and Herzegovina,2017,5.18200016021729,homi,1.58,road,523.4,suic,4.46
Bosnia and Herzegovina,2017,5.18200016021729,homi,2.38,road,523.4,suic,10.53
Bosnia and Herzegovina,2017,5.18200016021729,homi,2.38,road,523.4,suic,16.84
Bosnia and Herzegovina,2017,5.18200016021729,homi,2.38,road,523.4,suic,4.46
Bosnia and Herzegovina,2018,5.129,homi,0.78,road,472.9,suic,10.76
Bosnia and Herzegovina,2018,5.129,homi,0.78,road,472.9,suic,17.31
Bosnia and Herzegovina,2018,5.129,homi,0.78,road,472.9,suic,4.47
Bosnia and Herzegovina,2018,5.129,homi,1.53,road,472.9,suic,10.76
Bosnia and Herzegovina,2018,5.129,homi,1.53,road,472.9,suic,17.31
Bosnia and Herzegovina,2018,5.129,homi,1.53,road,472.9,suic,4.47
Bosnia and Herzegovina,2018,5.129,homi,2.3,road,472.9,suic,10.76
Bosnia and Herzegovina,2018,5.129,homi,2.3,road,472.9,suic,17.31
Bosnia and Herzegovina,2018,5.129,homi,2.3,road,472.9,suic,4.47
Bosnia and Herzegovina,2019,5.386,homi,0.76,road,446.0,suic,10.93
Bosnia and Herzegovina,2019,5.386,homi,0.76,road,446.0,suic,17.62
Bosnia and Herzegovina,2019,5.386,homi,0.76,road,446.0,suic,4.51
Bosnia and Herzegovina,2019,5.386,homi,1.48,road,446.0,suic,10.93
Bosnia and Herzegovina,2019,5.386,homi,1.48,road,446.0,suic,17.62
Bosnia and Herzegovina,2019,5.386,homi,1.48,road,446.0,suic,4.51
Bosnia and Herzegovina,2019,5.386,homi,2.23,road,446.0,suic,10.93
Bosnia and Herzegovina,2019,5.386,homi,2.23,road,446.0,suic,17.62
Bosnia and Herzegovina,2019,5.386,homi,2.23,road,446.0,suic,4.51
Botswana,2015,4.332,homi,16.95,road,526.0,suic,19.05
Botswana,2015,4.332,homi,16.95,road,526.0,suic,30.59
Botswana,2015,4.332,homi,16.95,road,526.0,suic,8.33
Botswana,2015,4.332,homi,30.56,road,526.0,suic,19.05
Botswana,2015,4.332,homi,30.56,road,526.0,suic,30.59
Botswana,2015,4.332,homi,30.56,road,526.0,suic,8.33
Botswana,2015,4.332,homi,4.3,road,526.0,suic,19.05
Botswana,2015,4.332,homi,4.3,road,526.0,suic,30.59
Botswana,2015,4.332,homi,4.3,road,526.0,suic,8.33
Botswana,2016,3.974,homi,16.94,road,535.0,suic,17.76
Botswana,2016,3.974,homi,16.94,road,535.0,suic,28.54
Botswana,2016,3.974,homi,16.94,road,535.0,suic,7.76
Botswana,2016,3.974,homi,30.43,road,535.0,suic,17.76
Botswana,2016,3.974,homi,30.43,road,535.0,suic,28.54
Botswana,2016,3.974,homi,30.43,road,535.0,suic,7.76
Botswana,2016,3.974,homi,4.41,road,535.0,suic,17.76
Botswana,2016,3.974,homi,4.41,road,535.0,suic,28.54
Botswana,2016,3.974,homi,4.41,road,535.0,suic,7.76
Botswana,2017,3.76600003242493,homi,16.92,road,551.8,suic,17.43
Botswana,2017,3.76600003242493,homi,16.92,road,551.8,suic,28.09
Botswana,2017,3.76600003242493,homi,16.92,road,551.8,suic,7.52
Botswana,2017,3.76600003242493,homi,30.24,road,551.8,suic,17.43
Botswana,2017,3.76600003242493,homi,30.24,road,551.8,suic,28.09
Botswana,2017,3.76600003242493,homi,30.24,road,551.8,suic,7.52
Botswana,2017,3.76600003242493,homi,4.54,road,551.8,suic,17.43
Botswana,2017,3.76600003242493,homi,4.54,road,551.8,suic,28.09
Botswana,2017,3.76600003242493,homi,4.54,road,551.8,suic,7.52
Botswana,2018,3.59,homi,16.91,road,579.5,suic,17.42
Botswana,2018,3.59,homi,16.91,road,579.5,suic,28.27
Botswana,2018,3.59,homi,16.91,road,579.5,suic,7.3
Botswana,2018,3.59,homi,30.01,road,579.5,suic,17.42
Botswana,2018,3.59,homi,30.01,road,579.5,suic,28.27
Botswana,2018,3.59,homi,30.01,road,579.5,suic,7.3
Botswana,2018,3.59,homi,4.68,road,579.5,suic,17.42
Botswana,2018,3.59,homi,4.68,road,579.5,suic,28.27
Botswana,2018,3.59,homi,4.68,road,579.5,suic,7.3
Botswana,2019,3.488,homi,16.89,road,608.5,suic,16.05
Botswana,2019,3.488,homi,16.89,road,608.5,suic,26.35
Botswana,2019,3.488,homi,16.89,road,608.5,suic,6.42
Botswana,2019,3.488,homi,29.79,road,608.5,suic,16.05
Botswana,2019,3.488,homi,29.79,road,608.5,suic,26.35
Botswana,2019,3.488,homi,29.79,road,608.5,suic,6.42
Botswana,2019,3.488,homi,4.82,road,608.5,suic,16.05
Botswana,2019,3.488,homi,4.82,road,608.5,suic,26.35
Botswana,2019,3.488,homi,4.82,road,608.5,suic,6.42
Brazil,2015,6.983,homi,31.72,road,42505.0,suic,2.76
Brazil,2015,6.983,homi,31.72,road,42505.0,suic,5.87
Brazil,2015,6.983,homi,31.72,road,42505.0,suic,9.08
Brazil,2015,6.983,homi,5.7,road,42505.0,suic,2.76
Brazil,2015,6.983,homi,5.7,road,42505.0,suic,5.87
Brazil,2015,6.983,homi,5.7,road,42505.0,suic,9.08
Brazil,2015,6.983,homi,58.56,road,42505.0,suic,2.76
Brazil,2015,6.983,homi,58.56,road,42505.0,suic,5.87
Brazil,2015,6.983,homi,58.56,road,42505.0,suic,9.08
Brazil,2016,6.952,homi,32.95,road,41007.0,suic,2.69
Brazil,2016,6.952,homi,32.95,road,41007.0,suic,5.99
Brazil,2016,6.952,homi,32.95,road,41007.0,suic,9.41
Brazil,2016,6.952,homi,5.93,road,41007.0,suic,2.69
Brazil,2016,6.952,homi,5.93,road,41007.0,suic,5.99
Brazil,2016,6.952,homi,5.93,road,41007.0,suic,9.41
Brazil,2016,6.952,homi,60.84,road,41007.0,suic,2.69
Brazil,2016,6.952,homi,60.84,road,41007.0,suic,5.99
Brazil,2016,6.952,homi,60.84,road,41007.0,suic,9.41
Brazil,2017,6.63500022888184,homi,33.14,road,38844.0,suic,10.28
Brazil,2017,6.63500022888184,homi,33.14,road,38844.0,suic,2.98
Brazil,2017,6.63500022888184,homi,33.14,road,38844.0,suic,6.58
Brazil,2017,6.63500022888184,homi,5.96,road,38844.0,suic,10.28
Brazil,2017,6.63500022888184,homi,5.96,road,38844.0,suic,2.98
Brazil,2017,6.63500022888184,homi,5.96,road,38844.0,suic,6.58
Brazil,2017,6.63500022888184,homi,61.23,road,38844.0,suic,10.28
Brazil,2017,6.63500022888184,homi,61.23,road,38844.0,suic,2.98
Brazil,2017,6.63500022888184,homi,61.23,road,38844.0,suic,6.58
Brazil,2018,6.419,homi,32.52,road,35857.0,suic,10.91
Brazil,2018,6.419,homi,32.52,road,35857.0,suic,3.14
Brazil,2018,6.419,homi,32.52,road,35857.0,suic,6.96
Brazil,2018,6.419,homi,5.83,road,35857.0,suic,10.91
Brazil,2018,6.419,homi,5.83,road,35857.0,suic,3.14
Brazil,2018,6.419,homi,5.83,road,35857.0,suic,6.96
Brazil,2018,6.419,homi,60.12,road,35857.0,suic,10.91
Brazil,2018,6.419,homi,60.12,road,35857.0,suic,3.14
Brazil,2018,6.419,homi,60.12,road,35857.0,suic,6.96
Brazil,2019,6.3,homi,32.59,road,33871.0,suic,10.88
Brazil,2019,6.3,homi,32.59,road,33871.0,suic,3.03
Brazil,2019,6.3,homi,32.59,road,33871.0,suic,6.89
Brazil,2019,6.3,homi,5.82,road,33871.0,suic,10.88
Brazil,2019,6.3,homi,5.82,road,33871.0,suic,3.03
Brazil,2019,6.3,homi,5.82,road,33871.0,suic,6.89
Brazil,2019,6.3,homi,60.28,road,33871.0,suic,10.88
Brazil,2019,6.3,homi,60.28,road,33871.0,suic,3.03
Brazil,2019,6.3,homi,60.28,road,33871.0,suic,6.89
Bulgaria,2015,4.218,homi,0.88,road,730.0,suic,15.51
Bulgaria,2015,4.218,homi,0.88,road,730.0,suic,4.46
Bulgaria,2015,4.218,homi,0.88,road,730.0,suic,9.83
Bulgaria,2015,4.218,homi,1.56,road,730.0,suic,15.51
Bulgaria,2015,4.218,homi,1.56,road,730.0,suic,4.46
Bulgaria,2015,4.218,homi,1.56,road,730.0,suic,9.83
Bulgaria,2015,4.218,homi,2.29,road,730.0,suic,15.51
Bulgaria,2015,4.218,homi,2.29,road,730.0,suic,4.46
Bulgaria,2015,4.218,homi,2.29,road,730.0,suic,9.83
Bulgaria,2016,4.217,homi,0.81,road,730.0,suic,15.12
Bulgaria,2016,4.217,homi,0.81,road,730.0,suic,4.46
Bulgaria,2016,4.217,homi,0.81,road,730.0,suic,9.65
Bulgaria,2016,4.217,homi,1.41,road,730.0,suic,15.12
Bulgaria,2016,4.217,homi,1.41,road,730.0,suic,4.46
Bulgaria,2016,4.217,homi,1.41,road,730.0,suic,9.65
Bulgaria,2016,4.217,homi,2.05,road,730.0,suic,15.12
Bulgaria,2016,4.217,homi,2.05,road,730.0,suic,4.46
Bulgaria,2016,4.217,homi,2.05,road,730.0,suic,9.65
Bulgaria,2017,4.71400022506714,homi,0.81,road,703.0,suic,10.29
Bulgaria,2017,4.71400022506714,homi,0.81,road,703.0,suic,16.12
Bulgaria,2017,4.71400022506714,homi,0.81,road,703.0,suic,4.78
Bulgaria,2017,4.71400022506714,homi,1.43,road,703.0,suic,10.29
Bulgaria,2017,4.71400022506714,homi,1.43,road,703.0,suic,16.12
Bulgaria,2017,4.71400022506714,homi,1.43,road,703.0,suic,4.78
Bulgaria,2017,4.71400022506714,homi,2.07,road,703.0,suic,10.29
Bulgaria,2017,4.71400022506714,homi,2.07,road,703.0,suic,16.12
Bulgaria,2017,4.71400022506714,homi,2.07,road,703.0,suic,4.78
Bulgaria,2018,4.933,homi,0.73,road,629.0,suic,15.36
Bulgaria,2018,4.933,homi,0.73,road,629.0,suic,4.29
Bulgaria,2018,4.933,homi,0.73,road,629.0,suic,9.67
Bulgaria,2018,4.933,homi,1.28,road,629.0,suic,15.36
Bulgaria,2018,4.933,homi,1.28,road,629.0,suic,4.29
Bulgaria,2018,4.933,homi,1.28,road,629.0,suic,9.67
Bulgaria,2018,4.933,homi,1.86,road,629.0,suic,15.36
Bulgaria,2018,4.933,homi,1.86,road,629.0,suic,4.29
Bulgaria,2018,4.933,homi,1.86,road,629.0,suic,9.67
Bulgaria,2019,5.011,homi,0.69,road,647.0,suic,15.32
Bulgaria,2019,5.011,homi,0.69,road,647.0,suic,4.44
Bulgaria,2019,5.011,homi,0.69,road,647.0,suic,9.73
Bulgaria,2019,5.011,homi,1.21,road,647.0,suic,15.32
Bulgaria,2019,5.011,homi,1.21,road,647.0,suic,4.44
Bulgaria,2019,5.011,homi,1.21,road,647.0,suic,9.73
Bulgaria,2019,5.011,homi,1.76,road,647.0,suic,15.32
Bulgaria,2019,5.011,homi,1.76,road,647.0,suic,4.44
Bulgaria,2019,5.011,homi,1.76,road,647.0,suic,9.73
Burkina Faso,2015,3.587,homi,14.19,road,5510.0,suic,11.93
Burkina Faso,2015,3.587,homi,14.19,road,5510.0,suic,4.03
Burkina Faso,2015,3.587,homi,14.19,road,5510.0,suic,7.96
Burkina Faso,2015,3.587,homi,5.56,road,5510.0,suic,11.93
Burkina Faso,2015,3.587,homi,5.56,road,5510.0,suic,4.03
Burkina Faso,2015,3.587,homi,5.56,road,5510.0,suic,7.96
Burkina Faso,2015,3.587,homi,9.85,road,5510.0,suic,11.93
Burkina Faso,2015,3.587,homi,9.85,road,5510.0,suic,4.03
Burkina Faso,2015,3.587,homi,9.85,road,5510.0,suic,7.96
